kepid,koi_disposition,koi_period,koi_duration,koi_depth,koi_impact,koi_model_snr,koi_num_transits,koi_ror,koi_prad,st_teff,st_logg,st_met,st_mass,st_radius,st_dens,teff_err1,teff_err2,logg_err1,logg_err2,feh_err1,feh_err2,mass_err1,mass_err2,radius_err1,radius_err2
4587135,CANDIDATE,54.0812235,6.279,411.1,0.182,11.6,27.0,0.018566,1.54,5770.0,4.585,-0.48,0.856,0.776,2.6495,155.0,-158.0,0.036,-0.177,0.3,-0.28,0.0873,-0.0895,0.271,-0.06
3857860,FALSE POSITIVE,8.2344072,2.808,59.2,0.812,11.5,256.0,0.007838,1.49,6219.0,4.034,-0.2,1.0838,1.708,0.2982,99.0,-99.0,0.217,-0.178,0.15,-0.15,0.1947999999999999,-0.1455,0.54,-0.54
5024252,FALSE POSITIVE,2.15052332,3.447,115.5,0.0303,11.0,494.0,0.010746,1.17,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
7430876,FALSE POSITIVE,32.6122381,2.886,1321.4,1.252,19.6,29.0,0.292665,31.96,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
4843592,FALSE POSITIVE,0.967073359,2.4875,773.5,1.222,92.4,1108.0,0.252275,28.15,5755.0,4.402,0.0,0.96,1.022,1.268,156.0,-173.0,0.105,-0.221,0.22,-0.28,0.1305,-0.09665,0.377,-0.132
9602775,FALSE POSITIVE,3.5564279,6.998,131.4,0.359,12.3,305.0,0.010518,0.8,5441.0,4.62,-0.5,0.77915,0.712,3.1635,169.0,-146.0,0.032,-0.121,0.3,-0.3,0.0865,-0.0819999999999999,0.148,-0.052
8955709,FALSE POSITIVE,0.942997994,1.1658,539.2,0.153,29.2,1105.0,0.020573,1.56,4499.0,4.59,0.0,0.681,0.693,2.882,121.0,-126.0,0.045,-0.02,0.25,-0.3,0.06365,-0.055,0.038,-0.06
7031430,FALSE POSITIVE,0.566796775,5.471,144.1,0.974,32.2,2372.0,0.015523,0.61,3453.0,4.88,0.0,0.3715,0.37,10.875,50.0,-50.0,0.036,-0.03,0.1,-0.1,0.044,-0.046,0.031,-0.034
7133294,CONFIRMED,13.6471211,8.331,75.0,0.617,14.7,99.0,0.008279,1.25,5771.0,4.106,-0.3,0.89,1.382,0.4748,155.0,-146.0,0.298,-0.17,0.3,-0.24,0.1339,-0.0812,0.396,-0.404
4381429,CONFIRMED,16.473474,4.201,470.5,0.014,13.0,66.0,0.019767,1.63,5364.0,4.529,-0.54,0.702,0.754,2.302,194.0,-160.0,0.108,-0.279,0.35,-0.28,0.1205,-0.04095,0.269,-0.092
11912916,FALSE POSITIVE,3.74788322,3.45,242.6,0.544,16.3,358.0,0.014631,1.32,5514.0,4.569,-0.04,0.926,0.826,2.312,162.0,-146.0,0.034,-0.136,0.26,-0.26,0.073,-0.1025,0.164,-0.07
12108293,FALSE POSITIVE,0.705455349,2.469,74.9,0.447,18.0,1905.0,0.008025,0.64,5383.0,4.607,-0.26,0.8274999999999999,0.748,2.853,159.0,-139.0,0.035,-0.142,0.3,-0.3,0.0824999999999999,-0.0973,0.176,-0.057
5301093,FALSE POSITIVE,488.67353,12.35,691.0,0.432,8.2,3.0,0.02411,2.03,5218.0,4.596,-0.02,0.86365,0.778,2.6145,196.0,-164.5,0.0265,-0.1315,0.3,-0.28,0.076,-0.0910499999999999,0.1615,-0.057
5511659,CANDIDATE,8.5291223,3.241,325.4,0.606,12.8,120.0,0.017152,2.08,5915.0,4.481,-0.2,0.9475,0.941,1.3695,97.0,-97.0,0.137,-0.241,0.15,-0.15,0.0968,-0.075,0.374,-0.166
9640946,FALSE POSITIVE,1.08906057,2.743,76.2,0.29,10.4,1228.0,0.007843,0.75,5087.0,4.463,0.21,0.822,0.881,1.691,167.0,-143.0,0.104,-0.489,0.2,-0.25,0.09135,-0.0575,0.79,-0.104
9776186,FALSE POSITIVE,1.48922187,1.882,613.6,0.393,10.8,458.0,0.022918,2.5,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
9752973,FALSE POSITIVE,0.716709761,0.6969,68.4,0.986,21.2,1866.0,0.011089,1.42,6109.0,4.028,-0.64,0.88,1.547,0.5438500000000001,164.0,-162.0,0.234,-0.223,0.3,-0.25,0.13385,-0.0795,0.72,-0.513
8044600,FALSE POSITIVE,4.1083812,3.279,352.8,0.148,11.4,66.0,0.017093,1.62,5730.0,4.545,-0.06,0.9685,0.87,2.0645,181.5,-191.5,0.0315,-0.242,0.245,-0.29,0.1005,-0.1106,0.2985,-0.0745
10220837,CONFIRMED,1.962282625,1.45,68.3,0.169,12.9,545.0,0.007549,0.81,5726.0,4.418,-0.1,0.915,0.979,1.373,167.0,-156.0,0.101,-0.236,0.26,-0.26,0.1173,-0.0816,0.369,-0.146
10991239,FALSE POSITIVE,0.523629052,3.443,122.0,0.045,61.4,,0.009546,46.33,4136.0,1.392,-0.2,1.777,44.448,2.85e-05,91.0,-115.0,0.03,-0.0295,0.21,-0.255,0.5963999999999999,-0.70095,6.5095,-9.953
7583650,CANDIDATE,6.4546845,3.071,69.9,0.93,10.8,208.0,0.009295,1.38,6475.0,4.23,-0.16,1.18935,1.388,0.6447,160.0,-194.0,0.148,-0.181,0.23,-0.3,0.2385,-0.1709,0.428,-0.292
9345819,FALSE POSITIVE,1.04588635,2.833,102.7,0.204,13.2,1258.0,0.009341,1.1,6233.0,4.428,-0.08,1.108,1.076,1.254,179.0,-215.0,0.059,-0.216,0.22,-0.3,0.20135,-0.1355,0.423,-0.118
9180566,FALSE POSITIVE,51.31346091,3.94,,,,,,,5895.0,3.747,-0.4,1.173,2.401,0.1194,195.0,-177.0,0.506,-0.16,0.34,-0.25,0.2279999999999999,-0.3019,0.591,-1.23
3867794,CANDIDATE,0.494247662,1.2443,224.9,0.366,18.1,872.0,0.013828,1.51,5749.0,4.49,0.36,1.10575,0.991,1.584,178.0,-200.5,0.0424999999999999,-0.231,0.09,-0.31,0.1365,-0.1488499999999999,0.3185,-0.0895
5819801,CANDIDATE,11.8299383,5.168,41.4,0.502,11.7,117.0,0.006011,1.6,5619.0,4.079,0.16,1.178,1.436,0.3409,88.0,-88.0,0.243,-0.154,0.15,-0.15,0.1275,-0.17275,0.485,-0.358
11092040,FALSE POSITIVE,419.92898,14.55,233.5,0.0299,7.5,,0.013995,1.51,6047.0,4.431,-0.28,0.962,0.988,1.404,162.0,-181.0,0.087,-0.223,0.28,-0.3,0.127,-0.1141,0.366,-0.127
4851145,FALSE POSITIVE,1.23521458,0.918,89.5,0.458,5.0,870.0,0.008924,0.93,5999.0,4.494,-0.06,1.045,0.959,1.67,159.0,-195.0,0.044,-0.176,0.2,-0.28,0.1175,-0.1252,0.255,-0.102
10292540,FALSE POSITIVE,1.085229874,0.652,238.1,0.439,7.6,795.0,0.014698,1.37,5713.0,4.554,-0.1,0.948,0.851,2.1485000000000003,177.0,-181.0,0.032,-0.2345,0.28,-0.29,0.0985,-0.1085,0.29,-0.073
3732894,FALSE POSITIVE,1.540379557,2.026,76.9,0.329,14.6,866.0,0.00812,0.81,5812.0,4.408,-0.58,0.781,0.914,1.438,157.0,-140.0,0.153,-0.218,0.3,-0.24,0.1158,-0.04645,0.393,-0.151
6276791,CANDIDATE,5.30179786,2.24,197.2,0.357,11.5,249.0,0.012946,1.22,5733.0,4.551,-0.12,0.954,0.855,2.1165000000000003,153.0,-154.0,0.033,-0.224,0.26,-0.26,0.0945,-0.108,0.35,-0.078
6278762,CONFIRMED,3.60011712,2.396,50.2,0.025,21.6,342.0,0.00634,0.5,5051.0,4.562,-0.36,0.65525,0.721,3.389,179.5,-159.5,0.035,-0.0375,0.3349999999999999,-0.2249999999999999,0.07305,-0.0305,0.057,-0.034
6276791,CONFIRMED,9.32867952,1.572,354.4,0.035,12.7,140.0,0.017152,1.62,5733.0,4.551,-0.12,0.954,0.855,2.1165000000000003,153.0,-154.0,0.033,-0.224,0.26,-0.26,0.0945,-0.108,0.35,-0.078
8636600,CONFIRMED,6.38671206,1.201,223.7,0.015,11.6,212.0,0.01341,1.19,5071.0,4.505,-0.02,0.768,0.811,2.027,153.0,-129.0,0.088,-0.387,0.3,-0.26,0.1145,-0.0584999999999999,0.643,-0.088
10220950,FALSE POSITIVE,158.348345,10.55,899.0,3.655,17.6,8.0,2.675912,372.86,6517.0,4.352,0.21,1.3330000000000002,1.276,0.90155,155.0,-232.0,0.068,-0.172,0.15,-0.35,0.1709999999999999,-0.24245,0.351,-0.151
10140122,CANDIDATE,0.849362238,1.36,114.9,0.453,11.9,1332.0,0.009854,0.85,4973.0,4.596,0.36,0.89185,0.788,2.5675,190.5,-169.0,0.0185,-0.093,0.1,-0.29,0.0525,-0.08835,0.094,-0.0475
5033823,CANDIDATE,0.741768294,0.4164,60.3,1.201,14.0,0.0,0.210554,72.36,6149.0,4.461,-0.1,1.32015,1.013,0.767385,133.0,-133.0,0.201,-0.201,0.15,-0.15,0.166,-0.265,0.437,-0.437
10342316,FALSE POSITIVE,0.93376962,7.023,125.8,1.142,28.5,1442.0,0.153052,16.3,6056.0,4.448,-0.26,0.973,0.975,1.479,162.0,-188.0,0.084,-0.233,0.28,-0.3,0.13565,-0.1155,0.376,-0.121
5305399,FALSE POSITIVE,322.48381,22.99,1023.4,0.938,27.0,4.0,0.036359,3.5,5968.0,4.534,-0.26,0.97,0.881,1.995,161.0,-178.0,0.039,-0.221,0.28,-0.3,0.1141,-0.1255,0.38,-0.09
3223433,CANDIDATE,61.083322,10.396,227.5,0.649,11.5,20.0,0.014504,1.61,5518.0,4.591,-0.2,0.8615499999999999,0.797,2.302,78.0,-78.0,0.042,-0.117,0.15,-0.15,0.07835,-0.0579999999999999,0.151,-0.065
8803757,CANDIDATE,3.5944891,2.557,89.9,0.041,10.4,369.0,0.00854,0.98,5826.0,4.544,-0.16,0.9425,0.878,1.601,87.0,-87.0,0.121,-0.223,0.15,-0.15,0.0795,-0.0785,0.344,-0.126
12021811,FALSE POSITIVE,0.739404894,1.753,246.8,0.077,21.0,1810.0,0.013845,0.94,4205.0,4.635,-0.1,0.614,0.624,3.552,126.0,-126.0,0.053,-0.021,0.28,-0.3,0.0584999999999999,-0.0574999999999999,0.04,-0.06
9479306,CANDIDATE,4.8608059,1.966,252.1,0.374,8.9,173.0,0.014666,1.21,5541.0,4.6,-0.36,0.83175,0.757,2.668,203.0,-185.0,0.0335,-0.185,0.32,-0.28,0.098,-0.0851,0.237,-0.0574999999999999
5437762,CANDIDATE,4.04481159,2.479,33.0,0.393,7.5,331.0,0.005366,0.67,6357.0,4.366,-0.16,1.0742,1.141,1.04,159.0,-208.0,0.087,-0.203,0.23,-0.3,0.225,-0.11305,0.479,-0.156
3962684,FALSE POSITIVE,25.949641315,11.6411,67.8,0.945,7.6,40.0,0.009814,2.06,5109.0,3.873,0.06,1.006,1.922,0.1994,164.0,-138.0,0.637,-0.297,0.24,-0.25,0.2705,-0.165,1.074,-1.074
4730442,FALSE POSITIVE,1.71051215,1.284,42.2,0.057,11.2,780.0,0.005978,1.04,5925.0,3.989,-0.56,0.898,1.589,0.3152,197.0,-173.5,0.4365,-0.218,0.31,-0.255,0.138,-0.0982,0.651,-0.6415
9447166,CONFIRMED,62.869463,6.842,341.7,0.954,16.2,20.0,0.022926,1.96,4838.0,4.535,0.2,0.7913,0.781,2.0095,85.0,-85.0,0.088,-0.218,0.1,-0.15,0.0945,-0.0384,0.379,-0.086
9643043,FALSE POSITIVE,84.8062818,9.0006,9936.0,1.265,121.6,16.0,0.391951,36.51,5737.0,4.522,-0.26,0.8885000000000001,0.856,2.008,155.0,-151.0,0.06,-0.223,0.3,-0.26,0.10535,-0.0857,0.37,-0.079
8151055,CONFIRMED,29.9632816,2.6,893.2,0.855,17.7,41.0,0.032143,2.24,4463.0,4.623,-0.28,0.624,0.638,3.389,162.0,-160.0,0.057,-0.027,0.32,-0.31,0.0703,-0.0514499999999999,0.054,-0.061
7177555,FALSE POSITIVE,17.99643716,4.164,36923.0,1.122,123.5,62.0,0.41359,30.08,4438.0,4.606,-0.1,0.653,0.666,3.119,159.0,-168.0,0.052,-0.0245,0.3,-0.31,0.06615,-0.05635,0.046,-0.064
3348082,CONFIRMED,11.63486009,5.466,292.3,0.053,18.4,110.0,0.015413,2.61,6019.0,4.426,-0.18,0.987,1.022,0.8867,134.0,-134.0,0.21,-0.233,0.15,-0.1,0.11285,-0.1005,0.39,-0.363
4996057,CANDIDATE,4.8302364,7.983,22.5,0.316,11.6,279.0,0.0043,1.06,5086.0,3.678,-0.38,0.877,2.247,0.1089,123.0,-103.0,0.128,-0.208,0.28,-0.15,0.2883,-0.04045,0.806,-0.385
8349399,CANDIDATE,56.446465,7.371,147.9,0.874,12.4,23.0,0.012893,1.57,5993.0,4.351,-0.14,0.9884,1.105,1.0413,155.0,-178.0,0.136,-0.212,0.26,-0.3,0.1525,-0.1159999999999999,0.417,-0.201
6043562,CANDIDATE,31.4202111,4.021,390.5,0.075,10.6,39.0,0.017729,1.45,5268.0,4.604,-0.2,0.8305,0.748,2.7715,158.0,-148.0,0.032,-0.143,0.3,-0.28,0.0824999999999999,-0.093,0.178,-0.06
10615440,CONFIRMED,10.8118317,2.627,76.8,0.896,9.5,97.0,0.0095,1.24,6445.0,4.331,-0.12,1.1495,1.196,0.9442,81.0,-90.0,0.08,-0.126,0.15,-0.15,0.183,-0.1172999999999999,0.254,-0.152
4919550,CANDIDATE,5.56676609,1.812,173.8,0.392,12.0,238.0,0.011989,1.12,5216.0,4.556,-0.2,0.761,0.778,2.284,80.0,-80.0,0.07,-0.117,0.15,-0.15,0.0875,-0.0475,0.156,-0.065
5802292,FALSE POSITIVE,1.208528832,1.336,180.8,0.039,10.6,716.0,0.012387,1.25,6072.0,4.51,-0.24,1.005,0.923,1.8,195.5,-222.0,0.046,-0.246,0.28,-0.29,0.12465,-0.12755,0.3245,-0.089
5126932,FALSE POSITIVE,208.18711785,2.5404,394.7,0.321,4.2,6.0,0.018221,1.99,5780.0,4.438,0.0,,1.0,,,,,,,,,,,
10034146,FALSE POSITIVE,0.93198504,2.0472,326.6,1.19,44.5,1147.0,0.208884,17.72,5470.0,4.509,-0.58,0.71,0.777,2.135,163.0,-155.0,0.105,-0.258,0.35,-0.28,0.1244,-0.03895,0.404,-0.105
4175105,FALSE POSITIVE,0.60818508,0.909,144.7,1.835,18.9,1756.0,0.843141,96.03,5981.0,4.372,-0.28,0.933,1.043,1.16,161.0,-181.0,0.144,-0.237,0.3,-0.28,0.132,-0.10175,0.366,-0.17
5645170,CANDIDATE,5.38613715,1.943,169.3,0.197,8.9,249.0,0.011945,0.86,5523.0,4.664,-0.84,0.73515,0.659,3.643,166.0,-160.0,0.026,-0.117,0.3,-0.3,0.06635,-0.063,0.119,-0.041
8216763,CANDIDATE,13.2965044,5.68,133.4,0.902,9.1,98.0,0.013087,0.88,4352.0,4.671,-0.2,0.6395,0.613,3.9005,116.0,-129.0,0.032,-0.042,0.3,-0.3,0.0542,-0.063,0.055,-0.05
9110610,CANDIDATE,21.8420304,3.843,79.5,0.208,9.5,60.0,0.008228,2.01,6194.0,3.813,-0.38,1.189,2.241,0.1488,191.0,-210.0,0.433,-0.171,0.3,-0.3,0.23395,-0.2757,0.663,-1.045
2437897,FALSE POSITIVE,1.65320144,1.525,132.1,0.148,6.7,403.0,0.010218,0.74,4544.0,4.609,-0.22,0.647,0.661,3.157,123.0,-124.0,0.052,-0.024,0.3,-0.3,0.0715,-0.0515,0.052,-0.058
9307966,FALSE POSITIVE,3.37487541,3.085,53.8,0.389,8.3,199.0,0.006825,0.75,6170.0,4.472,-0.16,1.0685,1.0,1.5114999999999998,149.0,-188.0,0.052,-0.208,0.23,-0.3,0.1623,-0.1392,0.397,-0.108
5556726,FALSE POSITIVE,0.962825082,2.8464,118.1,0.088,40.7,1400.0,0.009628,5.18,4900.0,3.418,0.06,1.2957,3.47,0.0278549999999999,97.0,-115.0,0.216,-0.201,0.2,-0.25,0.2818,-0.28805,1.011,-0.844
2554853,FALSE POSITIVE,309.494217,13.716,292.0,0.0542,14.5,,0.015842,2.79,6908.0,4.085,-0.54,1.5235,1.736,0.20601,173.0,-208.0,0.219,-0.18,0.24,-0.28,0.223,-0.3335,0.59,-0.59
5208962,CANDIDATE,0.876850385,1.534,59.2,0.049,9.7,1527.0,0.007055,1.35,6168.0,4.474,-0.2,1.0585,1.004,1.0212,128.0,-128.0,0.174,-0.186,0.15,-0.15,0.1275,-0.12425,0.328,-0.309
7889486,FALSE POSITIVE,24.2382519,2.703,465.5,0.82,11.3,55.0,0.022182,2.19,5763.0,4.527,0.02,1.002,0.904,1.913,182.0,-186.0,0.036,-0.231,0.2,-0.28,0.1159999999999999,-0.1195499999999999,0.376,-0.073
7889486,FALSE POSITIVE,24.2416103,5.137,323.4,0.069,10.8,52.0,0.016319,1.61,5763.0,4.527,0.02,1.002,0.904,1.913,182.0,-186.0,0.036,-0.231,0.2,-0.28,0.1159999999999999,-0.1195499999999999,0.376,-0.073
4742188,CANDIDATE,413.51856,10.395,391.1,0.019,7.9,3.0,0.018088,1.96,6031.0,4.45,-0.14,1.0125,0.994,1.4555,157.0,-194.0,0.07,-0.281,0.24,-0.3,0.1495,-0.128,0.395,-0.111
8301878,CANDIDATE,20.7106368,2.693,142.5,0.604,11.0,62.0,0.011371,1.12,5631.0,4.478,-0.12,0.89,0.901,1.713,161.0,-143.0,0.075,-0.25,0.28,-0.24,0.1074499999999999,-0.0775,0.366,-0.104
8233802,FALSE POSITIVE,69.3788597,3.807,530.4,0.539,16.8,19.0,0.021708,2.07,5806.0,4.529,-0.18,0.943,0.874,1.987,156.0,-159.0,0.05,-0.241,0.26,-0.28,0.1086,-0.10615,0.377,-0.084
7510820,CONFIRMED,29.3493852,4.313,659.2,0.75,20.3,47.0,0.02561,2.02,4986.0,4.613,-0.12,0.7785,0.722,2.9095,151.0,-130.0,0.032,-0.082,0.3,-0.28,0.0755,-0.081,0.105,-0.058
10221505,CANDIDATE,3.43633133,0.675,473.5,0.114,14.5,310.0,0.020187,1.44,5201.0,4.616,-0.84,0.638,0.651,3.263,156.0,-148.0,0.072,-0.056,0.3,-0.3,0.0665,-0.0285,0.075,-0.057
6116035,FALSE POSITIVE,449.57274,9.328,221.4,0.2059,14.1,,0.013581,3.08,5691.0,3.842,-0.22,1.096,2.079,0.1717,193.0,-171.5,0.508,-0.2035,0.31,-0.255,0.23135,-0.217,0.782,-1.0245
8958359,FALSE POSITIVE,245.059374,9.549,165.0,0.0927,15.1,,0.011831,1.63,6036.0,4.131,-0.86,0.7745,1.265,0.8541,166.0,-149.0,0.206,-0.206,0.32,-0.24,0.10445,-0.03705,0.504,-0.394
11658036,CANDIDATE,142.703888,5.808,225.5,0.062,11.0,10.0,0.013885,1.95,6701.0,4.326,-0.02,1.31935,1.289,0.8373,154.0,-241.0,0.072,-0.217,0.19,-0.35,0.2329,-0.228,0.551,-0.204
8397947,CANDIDATE,3.38080537,3.275,200.9,0.067,11.6,339.0,0.012949,1.69,5775.0,4.59,-0.51,0.91315,0.768,1.818,138.0,-131.5,0.0535,-0.1965,0.235,-0.205,0.0875,-0.079,0.2655,-0.0895
6665860,CANDIDATE,10.4716194,4.512,123.9,0.184,11.7,128.0,0.010136,1.74,5944.0,4.516,-0.2,1.0146,0.926,1.24385,83.0,-83.0,0.182,-0.207,0.15,-0.15,0.11105,-0.1005,0.369,-0.331
7983117,CONFIRMED,11.49500229,7.602,51.4,0.911,22.9,116.0,0.007853,1.53,6033.0,3.623,-0.1,1.3144,3.132,0.17334,177.0,-182.0,0.266,-0.114,0.3,-0.3,0.201,-0.3254,0.507,-0.571
5480884,FALSE POSITIVE,0.708726708,0.753,313.6,0.28,13.4,1836.0,0.016379,0.92,4607.0,4.733,-1.36,0.522,0.515,5.395,123.0,-132.0,0.052,-0.024,0.3,-0.3,0.032,-0.0250999999999999,0.027,-0.038
12506417,FALSE POSITIVE,283.72675,15.49,84.6,0.3461,9.3,,0.008566,1.18,6493.0,4.283,-0.18,1.335,1.308,0.472,149.0,-176.0,0.195,-0.195,0.22,-0.25,0.2365,-0.25615,0.569,-0.569
10187563,FALSE POSITIVE,373.60683,8.752,534.8,0.588,9.3,4.0,0.022031,2.5,6184.0,4.448,-0.06,1.1,1.038,1.387,151.0,-200.0,0.052,-0.208,0.2,-0.3,0.1885,-0.136,0.458,-0.111
5769810,CANDIDATE,6.78788113,2.26,73.1,0.022,7.8,150.0,0.007896,2.44,6537.0,4.061,-0.04,1.477,1.711,0.3294,152.0,-195.0,0.158,-0.095,0.24,-0.25,0.23035,-0.2955,0.457,-0.344
12071754,CANDIDATE,5.47455167,3.71,73.2,0.931,10.8,249.0,0.009788,1.4,6037.0,4.471,-0.04,1.0323,0.999,1.0628,105.0,-105.0,0.182,-0.201,0.15,-0.15,0.13135,-0.1,0.374,-0.257
10384298,CANDIDATE,3.43861067,1.264,46.8,0.629,9.5,389.0,0.006575,1.01,5429.0,4.582,-0.2,0.8845000000000001,0.779,1.4992,88.0,-72.0,0.141,-0.141,0.2,-0.1,0.0743,-0.0725,0.28,-0.198
3109550,CANDIDATE,4.8754765,1.902,39.6,0.084,8.8,273.0,0.005681,0.8,5511.0,4.133,0.06,0.9175,1.366,0.5565,162.0,-127.0,0.26,-0.14,0.24,-0.2,0.11325,-0.064,0.268,-0.358
5544450,FALSE POSITIVE,4.29388808,3.618,110.6,0.272,17.9,249.0,0.009763,1.68,6657.0,4.361,-0.2,1.245,1.231,0.8068,71.0,-92.0,0.108,-0.199,0.15,-0.2,0.1735,-0.1195,0.566,-0.216
9307105,FALSE POSITIVE,13.5437884,5.7076,6608.7,1.269,114.4,102.0,0.371471,32.21,5463.0,4.583,-0.14,0.8885000000000001,0.794,2.4855,191.0,-163.0,0.036,-0.255,0.3,-0.28,0.0825,-0.0991,0.316,-0.07
6880517,CONFIRMED,65.6491001,7.298,983.9,0.038,20.5,17.0,0.028187,2.52,5436.0,4.573,0.0,0.919,0.819,2.355,190.0,-174.5,0.03,-0.181,0.245,-0.29,0.0725,-0.1015,0.2225,-0.0675
6615511,CONFIRMED,25.1593389,5.198,358.1,0.035,13.1,47.0,0.017285,1.76,5973.0,4.506,-0.1,1.024,0.935,1.762,180.5,-221.5,0.045,-0.236,0.235,-0.3249999999999999,0.119,-0.138,0.312,-0.089
6131130,CANDIDATE,10.5071781,2.68,271.8,0.232,11.1,121.0,0.014877,1.41,5290.0,4.46,-0.1,0.788,0.865,1.714,167.0,-150.0,0.117,-0.346,0.3,-0.26,0.12675,-0.061,0.402,-0.113
3632089,CONFIRMED,31.7787564,8.093,262.0,0.29,25.9,42.0,0.014837,1.5,5638.0,4.391,-0.42,0.773,0.928,1.361,152.0,-141.0,0.171,-0.246,0.34,-0.24,0.13445,-0.051,0.444,-0.168
4742452,CANDIDATE,5.4398033,3.256,85.5,0.136,8.4,215.0,0.008465,1.0,6108.0,4.431,0.118,1.1455,1.078,1.2855,173.5,-248.0,0.0535,-0.27,0.19,-0.3,0.1952499999999999,-0.162,0.4599999999999999,-0.1175
9959494,FALSE POSITIVE,1.332568744,3.755,24.1,0.751,29.1,1007.0,0.004874,0.58,6620.0,3.961,-0.44,1.138,1.881,0.7368,148.0,-199.0,0.141,-0.147,0.25,-0.3,0.195,-0.1645,0.625,-0.625
8397947,CONFIRMED,9.0194714,5.92,191.6,0.2805,7.2,,0.012789,1.07,5775.0,4.59,-0.51,0.91315,0.768,1.818,138.0,-131.5,0.0535,-0.1965,0.235,-0.205,0.0875,-0.079,0.2655,-0.0895
7906892,CANDIDATE,8.8493948,6.928,43.8,0.819,12.1,142.0,0.006766,0.82,6095.0,4.349,-0.16,1.004,1.11,1.034,109.0,-126.0,0.099,-0.13,0.14,-0.14,0.0727,-0.0581,0.182,-0.119
4277304,CANDIDATE,51.567801,5.514,210.1,0.554,13.5,22.0,0.013584,1.3,5285.0,4.467,0.0,0.821,0.876,1.719,197.0,-174.5,0.096,-0.204,0.265,-0.28,0.1129999999999999,-0.06775,0.252,-0.1075
8626325,CANDIDATE,16.4491515,6.696,70.9,0.866,11.0,43.0,0.009018,2.75,5334.0,3.867,0.32,1.3422,2.128,0.140565,207.0,-195.0,0.3954999999999999,-0.209,0.135,-0.275,0.2448499999999999,-0.366,0.852,-1.069
3098605,CANDIDATE,0.428046051,0.776,126.0,0.041,14.1,1045.0,0.010262,0.87,5285.0,4.566,-0.18,0.805,0.775,2.441,159.0,-141.0,0.049,-0.156,0.3,-0.28,0.09935,-0.077,0.208,-0.069
11456405,FALSE POSITIVE,0.814278961,2.087,72.0,0.451,13.0,1646.0,0.007855,0.76,5537.0,4.539,0.18,0.989,0.886,2.006,175.0,-171.0,0.042,-0.245,0.18,-0.26,0.086,-0.1065,0.331,-0.074
8320630,CANDIDATE,19.254536,4.754,186.0,0.806,9.2,64.0,0.013911,1.32,5668.0,4.545,-0.02,0.96735,0.868,2.0695,169.0,-167.0,0.033,-0.219,0.22,-0.28,0.08965,-0.1095,0.336,-0.078
4544684,FALSE POSITIVE,2.1890751,2.365,94.8,0.048,12.6,612.0,0.008963,0.87,6077.0,4.526,-0.34,0.974,0.891,1.936,155.0,-182.0,0.052,-0.217,0.28,-0.3,0.111,-0.1255,0.371,-0.091
9005321,CANDIDATE,384.6961,6.167,787.0,0.5221,8.2,,0.026101,1.78,4228.0,4.64,-0.12,0.6185,0.623,3.596,113.0,-139.0,0.049,-0.021,0.28,-0.3,0.0579999999999999,-0.0582499999999999,0.04,-0.06
8975368,FALSE POSITIVE,2.42649862,2.014,29.2,0.673,15.2,555.0,0.005252,0.75,6033.0,4.1,-0.32,0.9535,1.445,0.51695,168.0,-173.0,0.234,-0.176,0.3,-0.25,0.1669999999999999,-0.106,0.455,-0.407
9291039,FALSE POSITIVE,8.80854183,34.7564,174.7,0.993,137.3,160.0,0.02037,2.69,6017.0,3.969,0.04,1.13435,1.825,0.5476,157.0,-180.0,0.202,-0.173,0.22,-0.3,0.2035,-0.176,0.642,-0.642
5168498,FALSE POSITIVE,219.74735,22.48,190.4,0.097,12.7,4.0,0.012462,3.24,5127.0,3.602,-0.56,0.825,2.38,0.08624,126.0,-105.0,0.169,-0.335,0.28,-0.24,0.285,-0.09805,1.421,-0.487
10489539,FALSE POSITIVE,19.7639874,12.319,51.3,0.489,13.5,55.0,0.006734,1.19,6195.0,4.072,-0.12,1.127,1.617,0.3751,193.5,-236.0,0.2845,-0.1995,0.255,-0.3,0.242,-0.1750499999999999,0.61,-0.5225
9569711,CONFIRMED,6.05919881,1.365,154.2,0.438,11.7,220.0,0.011561,1.21,5734.0,4.457,0.04,0.977,0.963,1.5365,104.0,-115.0,0.052,-0.158,0.15,-0.15,0.062,-0.068,0.184,-0.074
12314973,CONFIRMED,7.5143967,4.865,36.3,0.399,9.8,170.0,0.005597,0.96,6215.0,4.168,0.22,1.3255,1.57,0.47535,80.0,-74.0,0.048,-0.039,0.101,-0.101,0.0685,-0.0885,0.089,-0.111
3348082,CONFIRMED,33.1981761,4.709,336.7,0.826,11.8,36.0,0.018978,3.21,6019.0,4.426,-0.18,0.987,1.022,0.8867,134.0,-134.0,0.21,-0.233,0.15,-0.1,0.11285,-0.1005,0.39,-0.363
3632089,CONFIRMED,5.32784157,4.696,87.2,0.116,15.9,243.0,0.0085,0.86,5638.0,4.391,-0.42,0.773,0.928,1.361,152.0,-141.0,0.171,-0.246,0.34,-0.24,0.13445,-0.051,0.444,-0.168
5563300,CANDIDATE,71.05457555,1.9162,4853.2,0.061,95.9,18.0,0.062584,5.91,5290.0,4.46,-0.1,0.788,0.865,1.714,159.0,-154.0,0.116,-0.359,0.32,-0.25,0.1365,-0.059,0.794,-0.119
